Title,Price,Size,Neighbourhood,City,Date_Posted,Rooms
"Duża kawalerka lub 2 pokoje do wejścia z balkonem
509 000 zł",509000.0,42.0,,Suchy Las,2025-03-14,1
"OKAZJA ! 2 pok/balkon/meble/miejsc post/parter
485 000 zł",485000.0,52.16,,Rokietnica,2025-05-09,2
"Funkcjonalne mieszkanie w świetnej lokalizacji
475 000 zł",475000.0,47.3,Winogrady,Poznań,2025-05-01,
"PANORAMA przy ul. Brzoskwiniowej-parter z ogrodem
461 175 zł",461175.0,70.95,,Kalisz,2025-03-20,
"Sprzedam Loft w Młynie Parowym w Pniewach
499 000 zł
do negocjacji",499000.0,55.15,,Pniewy,2025-05-11,
"OKAZJA! Mieszkanie styl LOFTOWY + piękny taras!
530 000 zł",530000.0,96.36,,Witaszyce,,
"Urządzone mieszkanie w sercu Jeżyc
489 000 zł",489000.0,32.0,Stare Miasto,Poznań,2025-03-21,
"Gotowe do odbioru 3 pokojowe nad jeziorem
479 657 zł",479657.0,57.79,,Stęszew,2025-04-19,3
"Znakomicie Zlokalizowane Mieszkanie!
459 000 zł",459000.0,44.4,Stare Miasto,Poznań,2025-04-29,
"3 Pokoje | Poddasze | Ponad 100 m2 po podłodze
549 000 zł",549000.0,68.94,Jeżyce,Poznań,2025-04-30,3
"Osiedle Malarska | mieszkanie 4-pok. | J5_2
549 000 zł",549000.0,65.04,,Poznań,2025-05-08,4
"Zupełnie nowe bez 2% PCC i prowizji
489 000 zł",489000.0,37.23,,Dopiewiec,2025-05-01,
"3 pokojowe, świetny układ, niezależne pokoje
542 000 zł",542000.0,59.0,Rataje,Poznań,2025-05-04,3
"Mieszkanie na Wildzie blisko Centrum
535 000 zł",535000.0,51.08,Wilda,Poznań,2025-04-26,
"Mieszkanie | 3 pokoje | 54m2 | duży balkon
469 000 zł",469000.0,54.0,,Leszno,2025-04-19,3
"Perła! 2 pok. z kuchnią, super lokalizacja i stan!
485 000 zł",485000.0,43.7,Rataje,Poznań,2025-04-29,2
"2 pokoje, doskonała lokalizacja, Grunwald, 1. piętro
450 000 zł",450000.0,42.9,Ogrody,Poznań,2025-05-10,2
"Mieszkanie 3 pokoje, 1 piętro, Luboń przy samym Poznaniu,cegła,piwnica
499 999 zł
do negocjacji",499999.0,57.0,,Luboń,2025-05-04,3
"Atrakcyjna cena, lokalizacja!! 66m2 przy Żurawińcu
529 000 zł",529000.0,66.3,Naramowice,Poznań,2025-05-10,
"0% prowizji, winda, klimatyzacja, nowe 2 pok!
459 000 zł",459000.0,43.51,Łazarz,Poznań,2025-05-05,2
"2 pokoje Chartowo Rataje os Tysiąclecia
475 000 zł",475000.0,50.8,,Poznań,2025-04-16,2
"Ponadczasowy Luksus&Wygoda|Przestrzeń| bez 2%PCC
550 000 zł",550000.0,47.0,,Kalisz,2025-05-10,
"Rataje 3 pokoje os Armii Krajowej niski blok
485 000 zł",485000.0,47.2,Rataje,Poznań,2025-04-17,3
"Przestronne 2 pokoje w świetnej lokalizacji!
519 000 zł",519000.0,54.8,Jeżyce,Poznań,2025-05-08,2
"0% prowizji, winda, klimatyzacja, nowe 2 pok!
457 000 zł",457000.0,40.12,Łazarz,Poznań,2025-05-05,2
"Mieszkanie dwupoziomowe 78m2 do zamieszkania
519 000 zł",519000.0,78.83,,Nowy Tomyśl,2025-05-08,
"III Etap Tuwima 9 - ostatnie mieszkaniE!!!
506 000 zł",506000.0,66.0,,Kórnik,2025-04-30,
"Idealne na pierwsze mieszkanie | Garaż | Winda
464 002 zł",464002.0,30.13,Winiary,Poznań,2025-04-30,
"REZERWACJA mieszkanie 3 pokojowe po remoncie
509 000 zł",509000.0,53.24,,Koziegłowy,2025-03-24,3
"2-pokojowe mieszkanie z balkonem i garażem - idealne miejsce do życia!
495 000 zł
do negocjacji",495000.0,49.0,,Wronki,2025-05-10,2
"Mieszkanie na sprzedaż bezpośrednio
469 900 zł
do negocjacji",469900.0,50.0,Wilda,Poznań,2025-05-07,
"Bajeczna kawalerka z TARASEM na CHRONIONYM osiedlu
499 000 zł",499000.0,36.47,Jeżyce,Poznań,,1
"Mieszkanie Osiedle LECHA Rataje Czecha Rusa Charto
518 000 zł",518000.0,41.3,Chartowo,Poznań,2025-04-13,
"Wygodne 2 pokojowe mieszkanie w spokojnej okolicy
529 650 zł",529650.0,49.5,Grunwald,Poznań,2025-04-28,2
"3 pokoje / przestronne / Wichrowe Wzg
545 000 zł",545000.0,63.3,,Poznań,2025-04-15,3
"3-pok. od ręki – Tarasy Bernardyńskie, Kalisz
484 046 zł",484046.0,59.83,,Kalisz,2025-04-18,3
"Nowe Osiedle Słonawy powstające Nad brzegiem Warty
469 000 zł",469000.0,78.0,,Oborniki,2025-05-04,
"Mieszkanie 2 pokoje
499 000 zł",499000.0,48.0,Wilda,Poznań,2025-05-06,2
"Miejsce, które pokochasz M3 z dużym balkonem
490 000 zł",490000.0,67.6,,Września,2025-05-02,
"3 Pokojowe*Balkon*Piwnica*bez prowizji
550 000 zł",550000.0,44.7,,Poznań,2025-05-06,3
"Nowe 2 pokoje! | Górczyn | Pętla
460 000 zł",460000.0,30.0,Górczyn,Poznań,2025-04-25,2
"Os.Dobrzec/słoneczne 3 pokoje/ 2pietro
460 000 zł",460000.0,62.4,,Kalisz,,3
"Mieszkanie trzypokojowe, Poznań, rynek pierwotny, stan deweloperski
547 634 zł",547634.0,45.64,Ogrody,Poznań,2025-05-11,
"Mieszkanie z ogrodem
522 480 zł",522480.0,93.3,,Krotoszyn,2025-05-02,
"Atrakcyjna cena, lokalizacja!! 66m2 przy Żurawińcu
529 000 zł",529000.0,66.3,Naramowice,Poznań,2025-05-10,
"Słoneczne M3 na Os. Apart Park Strzykały
535 000 zł",535000.0,55.41,,Września,2025-04-12,
"Mieszkanie Os. Diamentowe, Berylowa
515 000 zł",515000.0,56.0,,Konin,2025-04-11,
"Nova Krępa - ostatnie lokale z ogrodem w cenie mieszkania
499 000 zł",499000.0,75.0,,Ostrów Wielkopolski,2025-05-08,
"2 pokoje | 2 miejsca postojowe | bezpośrednio
509 800 zł",509800.0,43.17,Naramowice,Poznań,2025-03-20,2
"Mieszkanie w wysokim standardzie ul. Liliowa
529 000 zł",529000.0,70.64,,Gniezno,2025-05-08,
"PIĘKNE 3-pokojowe M wykończone w WYSOKIM standardzie! OD ZARAZ!
539 000 zł",539000.0,46.8,,Poznań,2025-05-09,3
"2 pokojowe mieszkanie GOTOWIEC INWESTYCYJNY Luboń
520 000 zł",520000.0,47.9,,Luboń,2025-05-08,2
"Przestronne 2 pokoje na Dębcu!
475 000 zł",475000.0,49.13,Dębiec,Poznań,2025-04-14,2
"3-pokojowe mieszkanie 57m2 + balkon
455 277 zł",455277.0,57.63,,Garby,2025-05-07,3
"Mieszkanie 2pokojowe
455 000 zł",455000.0,39.44,,Kostrzyn,2025-05-07,2
"Sprzedam nowe 2 pok. 1 piętro, 42m2 ul. Sielawy 23 + miejsce postojowe
450 000 zł
do negocjacji",450000.0,42.0,Naramowice,Poznań,2025-05-05,2
"Sprzedam 2 pokoje ,os .Piastowskie 12, Rataje, Nowe Miasto Poznań
519 000 zł",519000.0,43.7,,Poznań,2025-04-06,2
"Mieszkanie 3 pokoje, 1 piętro, Luboń przy samym Poznaniu,cegła,piwnica
499 999 zł
do negocjacji",499999.0,57.0,,Luboń,2025-05-04,3
"antresola|parter|kameralne osiedle
528 360 zł",528360.0,44.4,Junikowo,Poznań,2025-04-18,
"Piękne umeblowane mieszkanie
499 000 zł",499000.0,64.0,,Leszno,2025-04-14,
"2-pok mieszkanie 47 m² – lokalizacja Poznań Ogrody Jeżyce Szamotulska
540 000 zł
do negocjacji",540000.0,47.0,Ogrody,Poznań,,2
"2 pokoje | loggia | piwnica | Jeżyce
460 000 zł",460000.0,37.3,Jeżyce,Poznań,2025-04-25,2
"Duże 3 -pokojowe mieszkanie w centrum Swarzędza
495 000 zł",495000.0,69.93,,Swarzędz,2025-05-06,3
"NOWE mieszkanie 2 POKOJOWE - OGRÓD piwnica GARAŻ
479 000 zł",479000.0,46.6,,Ostrów Wielkopolski,2025-05-07,2
"Piątkowo, Os. Bolesława Smiałego, 2 pokoje 48.8m2
475 000 zł",475000.0,48.8,Piątkowo,Poznań,2025-04-27,2
"Mieszkanie z widokiem na stadion
520 000 zł",520000.0,50.0,Grunwald,Poznań,2025-05-06,
"Kolejova 1 | mieszkanie 2-pok. | B.03.31
505 861 zł",505861.0,36.03,Łazarz,Poznań,2025-05-10,2
"Mieszkanie 3 pokoje Centrum
549 000 zł",549000.0,65.6,Stare Miasto,Poznań,2025-05-06,3
"Sprzedam Loft w Młynie Parowym w Pniewach
499 000 zł
do negocjacji",499000.0,55.15,,Pniewy,2025-05-11,
"Najjaśniejsze. Najwyższe piętro. Salon 29 m2
529 457 zł",529457.0,62.07,,Luboń,,
"Rataje|2pok|przestronne|loggia|zieleń|lokalizacja
495 000 zł",495000.0,43.7,Rataje,Poznań,,2
"Poznań, Przybyszewskiego 41 lok. 1
505 000 zł",505000.0,67.25,Grunwald,Poznań,2025-05-05,
"Jasne, przestronne mieszkanie w doskonałej lokalizacji
487 200 zł",487200.0,56.0,,Środa Wielkopolska,2025-04-25,
"Os. E. Raczyńskiego 8minut od Ronda Śródka Poznań
487 000 zł",487000.0,53.0,,Swarzędz,2025-03-25,
"Mieszkanie z ogródkiem w Jastrowiu
460 000 zł",460000.0,85.83,,Piła,2025-05-06,
"Dwupokojowe mieszkanie na Podolanach z ogródkiem
459 000 zł",459000.0,36.46,Podolany,Poznań,2025-04-28,
"Mieszkanie 2-pokojowe, Dębiec
499 000 zł",499000.0,48.6,Dębiec,Poznań,2025-04-20,2
"2-pokojowe mieszkanie 38m2 Bez Pośredników
471 000 zł",471000.0,38.89,Junikowo,Poznań,2025-05-06,2
"Mieszanie 2P Wilda
479 000 zł",479000.0,32.0,Wilda,Poznań,2025-04-26,
"Mieszkanie na nowym osiedlu Radzyny
455 000 zł",455000.0,60.8,,Radzyny,2025-04-30,
"Bezpośrednio, ChartowoTower,od zaraz,garaż,komórka
539 000 zł",539000.0,44.5,Chartowo,Poznań,2025-04-11,
"2-pokojowe z balkonem i windą Naramowice, ul. Błażeja Bezpośrednio
529 000 zł",529000.0,53.4,Naramowice,Poznań,2025-05-11,2
"Mieszkanie 65mkw wykończone pod klucz!
500 000 zł",500000.0,65.0,,Śmigiel,2025-05-06,
"Nowe mieszkanie w centrum Rydzyny
450 000 zł",450000.0,59.68,,Rydzyna,,
"3-pokojowe mieszkanie 51m2 + ogródek Bez Prowizji
546 338 zł",546338.0,51.59,Jeżyce,Poznań,2025-05-07,3
"Przestronne, zadbane/garaż w cenie/klima/balkon
550 000 zł",550000.0,75.7,,Dopiewiec,2025-05-06,
"Mieszkanie bez czynszu, salon. 3 pokoje, +parking
477 323 zł",477323.0,77.0,,Ostrów Wielkopolski,2025-04-04,3
"Mieszkanie z DUŻYM Ogródkiem
498 000 zł",498000.0,67.76,,Kórnik,2025-05-05,
"Mieszkanie 3 pokojowe po generalnym remoncie
470 000 zł",470000.0,53.2,,Nowy Tomyśl,2025-04-20,3
"Rezerwacja - Podolany - Jasielska - Winda - Bezpośrednio
539 000 zł",539000.0,39.51,,Poznań,2025-04-30,
"4 pokojowe nad jeziorem, pod Poznaniem
506 715 zł",506715.0,61.05,,Stęszew,2025-04-19,4
"2 pokoje | balkon | obok Posnania i Politechnika
525 000 zł",525000.0,49.4,Rataje,Poznań,2025-04-12,2
"REZERWACJA Mieszkanie 3 pokoje, 1 piętro, balkon.
495 000 zł",495000.0,60.85,,Ostrów Wielkopolski,2025-03-20,3
"Najjaśniejsze. Najwyższe piętro. Salon 29 m2
529 457 zł",529457.0,62.07,,Luboń,,
"Inwestycyjne mieszkanie BEZ PROWIZJI, w pełni wynajęte! | Strusia 11
499 000 zł",499000.0,42.0,Łazarz,Poznań,2025-04-14,
"Mieszkanie trzypokojowe, Poznań, rynek pierwotny, stan deweloperski
547 634 zł",547634.0,45.64,Ogrody,Poznań,2025-05-11,
"2 pokojowe gotowe mieszkanie Bukowska / Szamotulska (bez pośredników)
485 000 zł",485000.0,43.0,Ogrody,Poznań,,2
"Komfortowe Mieszkanie W Kostrzynie!
549 000 zł",549000.0,64.69,,Kostrzyn,2025-04-29,
"Mieszkanie na sprzedaż
509 000 zł",509000.0,54.4,,Komorniki,2025-05-09,
"Przytulna przestronna kawalerka, doskonała inwestycja, 2010 r.
525 000 zł",525000.0,42.3,Wilda,Poznań,2025-05-02,1
"Poznań ul.Smolna13 Budimex 2pok 40mkw 1piętro
535 000 zł",535000.0,40.4,,Poznań,2025-05-05,2
"Mieszkanie 3-pokojowe z dużym balkonem os. Dobrzec
495 000 zł",495000.0,63.75,,Kalisz,2025-04-18,3
"mieszkanie 3 pokojowe 1 pięt Luboń ul. Sikorskiego
530 000 zł",530000.0,56.9,,Luboń,2025-04-29,3
"Podolany - kameralne osiedle - 2 pokoje !!
535 000 zł",535000.0,49.0,Podolany,Poznań,2025-04-19,2
"Wygodne dwupokojowe mieszkanie + miejsce parkingowe w cenie!
510 000 zł",510000.0,52.38,,Rokietnica,2025-04-30,
"JASNE M3 z 2017 r., DOSTĘPNE OD ZARAZ! Balkon!
499 000 zł",499000.0,65.12,,Pniewy,2025-05-05,
"Mieszkanie 3 pokoje TOP lokalizacja
479 000 zł",479000.0,63.0,,Gniezno,2025-05-06,3
"Atrakcyjna cena, lokalizacja!! 66m2 przy Żurawińcu
529 000 zł",529000.0,66.3,Naramowice,Poznań,2025-05-10,
"Mieszkanie 3 pokoje, 1 piętro, Luboń przy samym Poznaniu,cegła,piwnica
499 999 zł
do negocjacji",499999.0,57.0,,Luboń,2025-05-04,3
"OKAZJA! Mieszkanie styl LOFTOWY + piękny taras!
530 000 zł",530000.0,96.36,,Witaszyce,2025-05-11,
"Mieszkanie na sprzedaż, Piła, 3 pokoje
550 000 zł",550000.0,62.46,,Piła,2025-04-14,3
"Mieszkanie na sprzedaż, Piła, 3 pokoje
515 000 zł",515000.0,67.1,,Piła,2025-04-29,3
"Nowe, słoneczne mieszkanie w Środzie Wlkp
459 000 zł",459000.0,43.0,,Środa Wielkopolska,2025-04-22,
"Grunwald- 2 pokojowe z balkonem wśród zieleni!
521 000 zł",521000.0,53.51,Grunwald,Poznań,2025-05-07,2
"Mieszkanie 2 pokojowe - 1 piętro - Super lokalizacja - GRUNWALD !!
510 000 zł",510000.0,49.2,Grunwald,Poznań,2025-04-25,2
"2 pokoje z potencjałem i widokiem na zieleń
455 000 zł",455000.0,53.5,,Koziegłowy,2025-04-28,2
"3-pokojowe mieszkanie na os. Armii Krajowej, niski blok, Rataje
515 000 zł",515000.0,47.2,Rataje,Poznań,2025-05-04,3
"2-pokojowe mieszkanie 43m2 w świetnej lokalizacji
515 000 zł",515000.0,43.0,Rataje,Poznań,,2
"Mieszkanie dwupokojowe z pięknym widokiem w super lokalizacji
460 000 zł",460000.0,47.0,Winogrady,Poznań,2025-04-03,
"Mieszkanie 2 pokojowe Piątkowo
510 000 zł",510000.0,39.21,Piątkowo,Poznań,2025-04-15,2
"Os. E. Raczyńskiego 8minut od Ronda Śródka Poznań
487 000 zł",487000.0,53.0,,Swarzędz,2025-03-25,
"Mieszkanie 63 m², 3 pokoje, klimatyzacja – gotowe
480 000 zł",480000.0,63.0,,Bogdanowo,2025-05-11,3
"Mieszkanie Poznań Św Marcin
493 000 zł",493000.0,44.1,Stare Miasto,Poznań,2025-04-24,
"Mieszkanie do wprowadzenia. Koziegłowy
545 000 zł",545000.0,63.4,,Koziegłowy,2025-04-24,
"Mieszkanie 3 pok. Z ogródkiem świetna lokalizacja
550 000 zł",550000.0,50.5,,Ostrów Wielkopolski,2025-04-23,3
"Jasne poranki na Piastowskim
450 000 zł",450000.0,43.34,Rataje,Poznań,2025-05-01,
"Kawalerka idealna pod wynajem, kamienica TOP!
489 000 zł",489000.0,26.03,Stare Miasto,Poznań,2025-04-12,1
"Piątkowo, Stare Miasto, Os Stefana Batorego 2 pok.
525 000 zł",525000.0,44.1,Piątkowo,Poznań,2025-05-01,2
"Garbary, Nowa inwestycja! Dwupokojowe! Centrum!
532 900 zł",532900.0,42.66,Stare Miasto,Poznań,2025-04-18,
"Duże mieszkanie (90 mkw.) z ogródkiem i garażem
465 000 zł",465000.0,113.71,,Wijewo,2025-04-29,
"NOWE Mieszkanie w Jarocinie na sprzedaż! Super Lokalizacja!
450 000 zł
do negocjacji",450000.0,57.0,,Jarocin,2025-04-16,
"Bardzo ładne mieszkanie - ul. Łukasiewicza
465 000 zł",465000.0,46.6,Łazarz,Poznań,2025-04-24,
"Mieszkanie 3 pokojowe 65m2 na sprzedaż (film)
539 000 zł",539000.0,65.0,,Swarzędz,2025-05-05,3
"2 pokojowe gotowe mieszkanie Bukowska / Szamotulska (bez pośredników)
485 000 zł",485000.0,43.0,Ogrody,Poznań,,2
"Bajeczna kawalerka z TARASEM na CHRONIONYM osiedlu
499 000 zł",499000.0,36.47,Jeżyce,Poznań,,1
"Sprzedam nowe 2 pok. 1 piętro, 42m2 ul. Sielawy 23 + miejsce postojowe
450 000 zł
do negocjacji",450000.0,42.0,Naramowice,Poznań,2025-05-05,2
"Ostatnie 2 mieszkania, droga z kostki, P W K G
460 000 zł",460000.0,69.0,,Grodzisk Wielkopolski,2025-04-17,
"Nowe mieszkanie 2-pokojowe z windą, Garden Park
509 000 zł",509000.0,48.11,,Leszno,2025-05-06,2
"OKAZJA Wyjątkowy apartament Bez pośredników i PCC
497 900 zł",497900.0,49.8,,Kalisz,2025-04-28,
"Mieszkanie 3-pokojowe w Buku
450 124,50 zł",45012450.0,55.23,,Buk,2025-04-17,3
"Stawiszyńska | Bezczynszowe z ogrodem | Butikowo
507 150 zł",507150.0,63.0,,Kalisz,2025-05-09,
"Przestronne 3-pokojowe mieszkanie na sprzedaż.
525 000 zł",525000.0,70.0,,Wolsztyn,2025-05-01,3
"3-pokojowe mieszkanie 60m2 + balkon Bez Prowizji
466 928 zł",466928.0,60.64,,Garby,2025-05-02,3
"3-pokojowe mieszkanie 51m2 + balkon
529 935 zł",529935.0,51.45,Jeżyce,Poznań,2025-05-08,3
"Na sprzedaż lokal mieszkalny - Konin ul. Berylowa
509 000 zł",509000.0,56.05,,Konin,2025-04-21,
"Mieszkanie jak dom, 3 pok., 2 poziomy, Złotów
475 000 zł",475000.0,74.2,,Złotów,2025-04-16,3
"Mieszkanie z ogrodem
522 480 zł",522480.0,93.3,,Krotoszyn,2025-05-02,
"2-pokojowe z balkonem i windą Naramowice, ul. Błażeja Bezpośrednio
529 000 zł",529000.0,53.4,Naramowice,Poznań,2025-05-11,2
"Atrakcyjna cena, lokalizacja!! 66m2 przy Żurawińcu
529 000 zł",529000.0,66.3,Naramowice,Poznań,2025-05-10,
"3-pokojowe mieszkanie w wysokim standardzie
459 000 zł",459000.0,53.5,,Kalisz,2025-04-17,3
"Przestronna kawalerka w prestiżowej lokalizacji
499 000 zł",499000.0,30.5,,Poznań,2025-04-30,1
"Mieszkanie na sprzedaż Piła - Jadwiżyn
480 000 zł",480000.0,70.93,,Piła,2025-05-03,
"Mieszkanie 59 m2, Botanica Residence, Apartamentowiec z halą garażową
547 032 zł",547032.0,59.46,,Krotoszyn,2025-05-07,
"Mieszkanie czteropokojowe osiedle Górne 68,98 m² komfortowe wyposażone
499 000 zł",499000.0,68.98,,Piła,2025-05-03,
"MARCELIN 38m2/ 2 pokoje/ balkon 5m2. Mieszkanie do własnej aranżacji
519 000 zł",519000.0,38.0,Grunwald,Poznań,2025-04-28,2
"Wyjątkowe mieszkanie z widokiem na panoramę miasta
540 000 zł",540000.0,40.2,,Poznań,2025-05-09,
"BEZ POŚREDNIKÓW Dębiec 3 pokoje I piętro niski blok oddzielna kuchnia
499 000 zł",499000.0,44.63,Dębiec,Poznań,2025-04-25,3
"Sprzedam 2 pokoje, wysoki standard, nowoczesne os.
499 000 zł",499000.0,46.0,,Konin,2025-04-23,2
"Orzechowa Osada | mieszkanie 3-pok. | A10
481 732 zł",481732.0,58.04,,Kobylniki,2025-04-25,3
"Mieszkanie na sprzedaż bezpośrednio
469 900 zł
do negocjacji",469900.0,50.0,Wilda,Poznań,2025-05-07,
"Os. E. Raczyńskiego 8minut od Ronda Śródka Poznań
487 000 zł",487000.0,53.0,,Swarzędz,2025-03-25,
"Mieszkanie 65mkw wykończone pod klucz!
500 000 zł",500000.0,65.0,,Śmigiel,2025-05-06,
"Nowoczesne i gotowe do wprowadzenia - NOWE WINIARY
539 000 zł",539000.0,48.0,,Gniezno,2025-05-09,
"Mieszkanie IVp Wysoki Standard + garaż za dopłatą
485 000 zł",485000.0,49.5,,Środa Wielkopolska,2025-04-25,
"Komfortowe 3-pokojowe mieszkanie na sprzedaż I p.
516 600 zł",516600.0,59.04,,Luboń,2025-04-28,3
"Mieszkanie dwupokojowe 49.4m² Poznań os. Oświecenia Rataje
510 000 zł
do negocjacji",510000.0,49.4,Łacina,Poznań,2025-04-30,
"Bezpośr. z Najemcą sprzedam wynajęte M2 z m.post. w nowym bud.Grunwald
535 000 zł
do negocjacji",535000.0,39.26,Grunwald,Poznań,,
"Mieszkanie (70 mkw.) winda - Grodzisk Wlkp.
484 000 zł",484000.0,70.86,,Grodzisk Wielkopolski,2025-04-24,
"Sprzedam mieszkanie osiedle Ogrody + winda+ hala garażowa +piwnica
459 000 zł",459000.0,55.0,,Leszno,2025-04-28,
"Mieszkanie na sprzedaż w Chodzieży
455 000 zł",455000.0,72.0,,Chodzież,2025-04-23,
"Apartament 2 Pokojowy Balkon Klimatyzacja Parking
479 000 zł",479000.0,33.52,,Leszno,2025-04-22,2
"Mieszkanie 63 m², 3 pokoje, klimatyzacja – gotowe
480 000 zł",480000.0,63.0,,Bogdanowo,2025-05-11,3
"Sprzedam 2 pokoje ,os .Piastowskie 12, Rataje, Nowe Miasto Poznań
519 000 zł",519000.0,43.7,,Poznań,2025-04-06,2
"Gotowe do zamieszkania 2 pokoje/ balkon/ogród
549 000 zł",549000.0,42.6,Naramowice,Poznań,2025-04-18,2
"Grunwald - 2 pokojowe mieszkanie na parterze
499 000 zł",499000.0,51.2,Grunwald,Poznań,2025-04-09,2
"Sprzedam mieszkanie dwupoziomowe
485 000 zł",485000.0,105.5,,Stare Miasto,2025-05-07,
"NOWE GARBY mieszkania gotowe Wysoki Standard !!!
477 239 zł",477239.0,60.41,,Garby,2025-04-12,
"Mieszkanie - obecnie biuro, bezpośrednio, Smolna
535 000 zł",535000.0,50.53,,Poznań,2025-04-29,
"Kokorzyn, ul.Bajkowa,73m2/ostatni lokal/
469 000 zł",469000.0,73.0,,Kościan,2025-04-23,
"Przytulne 2-pok. mieszkanie w świetnej lokalizacji
459 000 zł",459000.0,37.8,Wilda,Poznań,2025-04-15,2
"Funkcjonalne 60m mieszkanie z ogródkiem i balkonem
529 000 zł",529000.0,59.66,,Święciechowa,2025-05-03,
"Mieszkanie 3-pok/ 57,42m²/Balkon/Nowe Budownictwo
499 000 zł",499000.0,57.42,,Ostrów Wielkopolski,2025-05-01,3
"3-pokojowe mieszkanie 53m2 + balkon Bezpośrednio
483 853 zł",483853.0,53.03,,Dopiewiec,2025-05-05,3
"komfortowe, 2'pok. mieszkanie, os. Tyniec, 499.000 zł
499 000 zł
do negocjacji",499000.0,51.0,,Kalisz,2025-05-06,
"Gotowe do zamieszkania 2 pokoje/ balkon/ogród
549 000 zł",549000.0,42.6,Naramowice,Poznań,2025-04-18,2
"OKAZJA! Mieszkanie styl LOFTOWY + piękny taras!
530 000 zł",530000.0,96.36,,Witaszyce,2025-05-11,
"OKAZJA! Mieszkanie styl LOFTOWY + piękny taras!
530 000 zł",530000.0,96.36,,Witaszyce,,
"Na sprzedaż: 3-pokojowe mieszkanie, ul. Obronna 10
513 000 zł",513000.0,48.71,Grunwald,Poznań,2025-03-14,3
"Mieszkanie 58m2 Fałkowo nowy blok urządzone okazja
499 000 zł",499000.0,58.22,,Fałkowo,2025-04-20,
"JEŻYCE 53,5 m2 3 pokoje wysoki parter,parking
492 000 zł",492000.0,53.5,Jeżyce,Poznań,2025-05-02,3
"Przestronne mieszkanie na leszczyńskiej starówce.
489 000 zł",489000.0,82.3,,Leszno,2025-04-29,
"3 pokoje / klimatyzacja / rolety / 2 balkony / 2 miejsca parkingowe
549 000 zł",549000.0,61.16,,Wolsztyn,2025-04-26,3
"Przestronne Mieszkanie 61m2/Garderoba/ Balkon
530 000 zł",530000.0,61.05,,Kalisz,2025-04-18,
"3 pokojowe przytulne mieszkanie na sprzedaż
499 900 zł",499900.0,63.2,,Buk,2025-03-15,3
"3-pokojowe mieszkanie 51m2 + balkon
474 256 zł",474256.0,51.81,,Dopiewiec,2025-05-05,3
"Grodzisk Wlkp*Winna*3oddzielne pokoje*wolne od zaraz
544 000 zł",544000.0,64.2,,Grodzisk Wielkopolski,2025-05-09,
"Mieszkanie - wysoki standard po remoncie gotowe do zamieszkania
457 000 zł",457000.0,56.4,,Śrem,2025-05-04,
"2-pokojowe mieszkanie z balkonem i garażem - idealne miejsce do życia!
495 000 zł
do negocjacji",495000.0,49.0,,Wronki,2025-05-10,2
"Mieszkanie z potencjałem Grunwald, wysoki parter
464 000 zł",464000.0,53.4,Grunwald,Poznań,2025-05-11,
"Mieszkanie 63 m², 3 pokoje, klimatyzacja – gotowe
480 000 zł",480000.0,63.0,,Bogdanowo,2025-05-11,3
"Mieszkanie dwupoziomowe, 64,70m2, 2miejsca parking
511 130 zł",511130.0,64.7,,Środa Wielkopolska,2025-04-14,
"4-pokojowe mieszkanie w Kościanie
550 000 zł",550000.0,82.5,,Kościan,2025-05-06,4
"2 pokoje / loggia / Grunwald
529 000 zł",529000.0,53.7,Grunwald,Poznań,2025-04-16,2
"2 pokoje w nowym budynku Dopiero skończone remont
479 000 zł",479000.0,32.0,Wilda,Poznań,2025-04-30,2
"Kawalerka, 32m2, os. Zwycięstwa - po remoncie
489 000 zł",489000.0,32.0,Winogrady,Poznań,2025-04-08,1
"Niezależne 3 pokoje / balkon / 3 piętro / Czecha
495 000 zł",495000.0,53.5,Rataje,Poznań,2025-04-23,3
"Artystyczne mieszkanie w centrum
549 000 zł",549000.0,46.0,Stare Miasto,Poznań,2025-04-19,
"Nova Dachowa | mieszkanie z ogrodem nr B7
549 000 zł",549000.0,80.15,,Dachowa,2025-04-14,
"Mieszkanie z ogródkiem - osiedle Novożytne
478 610 zł",478610.0,50.38,,Kalisz,2025-04-30,
"Po remoncie Aleja Wojska Polskiego Widok
464 000 zł",464000.0,53.0,,Kalisz,,
"Atrakcyjna cena, lokalizacja!! 66m2 przy Żurawińcu
529 000 zł",529000.0,66.3,Naramowice,Poznań,2025-05-10,
"2 pokojowe gotowe mieszkanie Bukowska / Szamotulska (bez pośredników)
485 000 zł",485000.0,43.0,Ogrody,Poznań,,2
"Sprzedam nowe 2 pok. 1 piętro, 42m2 ul. Sielawy 23 + miejsce postojowe
450 000 zł
do negocjacji",450000.0,42.0,Naramowice,Poznań,2025-05-05,2
"Makowe Pola | mieszkanie 3-pok. | A4
550 000 zł",550000.0,77.18,,Robakowo,2025-05-07,3
